Image, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
surprise129,0,0,0.07,0.34,0,0,0,0,0,0,0,0,0,0,0.92,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise130,0.24,0.01,0.3,0.34,0,0,0,0,0,0,0.12,0.29,0,0,1.03,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise131,0.51,0.01,0.47,0,0,0,0,0,0,0,0.37,0.59,0,0,0.27,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise132,0.51,0.01,0.47,0,0,0,0,0,0,0,0.37,0.59,0,0,0.27,0,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise133,0.27,0,0.24,0,0,0,0,0,0,0,0.24,0.3,0,0,0.17,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise134,0.17,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.46,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise135,0.48,0.08,0,0,0,0,0,0,0,0,0,0.44,0,0,0.92,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise136,0.56,0.37,0,0.21,0,0,0,0,0,0.01,0,0.53,0.16,0,1.38,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise137,0.39,0.37,0,0.21,0,0,0,0,0,0.01,0,0.3,0.16,0,0.92,0.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise138,0.08,0.29,0,0.21,0,0,0,0,0,0.01,0,0.08,0.16,0,0.46,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise139,0.09,0,0.04,0,0,0,0,0,0,0,0.14,0.11,0,0,0.01,0.16,0.29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise140,0.29,0,0.09,0,0,0,0,0,0,0,0.32,0.23,0,0,0.01,0.37,0.66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise141,0.44,0,0.2,0,0,0,0,0,0,0,0.49,0.33,0,0,0.01,0.57,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise142,0.35,0,0.17,0,0,0,0,0,0,0,0.35,0.22,0,0,0,0.41,0.74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise143,0.15,0,0.11,0,0,0,0,0,0,0,0.17,0.1,0,0,0,0.2,0.36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
surprise144,0,0,0,0.04,0,0,0,0,0,0.01,0.17,0.59,0,0.1,0.26,0.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
surprise145,0.04,0,0.19,0.04,0,0,0,0,0,0.01,0.17,0.81,0,0.1,0.71,0.78,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise146,0.05,0,0.39,0.04,0,0,0,0,0,0.01,0.17,0.88,0,0.1,1.1,1.02,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
surprise147,0.05,0,0.39,0,0,0,0,0,0,0,0,0.3,0,0,0.85,0.41,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
surprise148,0.01,0,0.2,0,0,0,0.08,0,0,0,0,0.24,0,0.03,1.04,0.38,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
surprise149,0,0,0,0,0,0,0.17,0,0,0,0,0.25,0,0.03,1.31,0.42,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
surprise150,0,0,0,0,0,0,0.2,0,0,0,0,0.56,0,0.03,1.75,0.52,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise151,0,0,0,0,0,0,0.13,0,0,0,0,0.39,0,0,1.11,0.38,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise152,0.5,0.21,0,0,0,0,0.03,0,0,0,0,0.84,0,0,0.44,0.46,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise153,1.12,0.45,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0.78,0.12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise154,1.12,0.45,0.24,0,0,0.13,0,0,0,0,0.15,1.28,0,0,0.02,0.92,0.12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise155,0.62,0.24,0.45,0,0,0.2,0,0,0,0,0.26,1.12,0,0,0.14,0.58,0.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise156,0,0,0.45,0,0,0.2,0,0,0,0,0.26,0.56,0,0,0.14,0.16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise157,0,0,0.21,0,0,0.07,0,0,0,0,0.11,0.36,0,0,0.11,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise158,0,0,0,0,0,0,0,0,0,0,0.07,0.23,0.1,0,0,0.36,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise159,0,0,0,0,0,0,0,0,0,0,0.18,0.33,0.2,0,0.08,0.75,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise160,0.04,0,0,0,0,0,0,0,0.14,0,0.39,0.68,0.2,0,0.31,0.81,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise161,0.04,0,0,0,0,0,0,0,0.14,0,0.32,0.45,0.09,0,0.31,0.45,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise162,0.04,0,0,0,0,0,0,0,0.29,0,0.39,0.6,0,0,0.44,0.06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise163,0,0,0,0,0,0,0,0,0.14,0,0.18,0.25,0,0,0.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise164,0.04,0.07,0,0,0,0,0,0,0.14,0,0.31,1.02,0,0.17,0.21,0.45,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise165,0.04,0.07,0,0,0,0,0,0,0,0,0.13,0.77,0,0.17,0,0.45,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise166,0.04,0.07,0,0,0,0,0,0,0,0,0.13,0.77,0,0.17,0,0.45,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise167,0,0,0,0,0,0,0.24,0,0,0,0.21,0.11,0,0.08,0,0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise168,0,0,0,0,0,0,0.51,0,0,0,0.48,0.19,0,0.08,0,0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise169,0.41,0,0.06,0,0,0,0.51,0,0.12,0,0.55,0.67,0,0.22,0,0.41,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise170,0.9,0.04,0.08,0,0,0,0.27,0,0.21,0,0.46,1.24,0,0.23,0.02,0.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise171,1.4,0.05,0.14,0,0,0,0,0,0.35,0,0.27,1.79,0,0.29,0.05,1.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise172,0.99,0.05,0.08,0,0,0,0,0,0.23,0,0.19,1.3,0,0.15,0.05,1.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
surprise173,0.5,0.02,0.06,0,0,0,0,0,0.14,0,0.08,0.63,0,0.05,0.04,0.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
surprise174,0.04,0,0,0,0,0,0,0,0,0,0,0.37,0.14,0.12,0,0.07,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
surprise175,0.04,0,0.08,0,0,0,0,0,0,0,0,0.44,0.14,0.12,0.46,0.47,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
surprise176,0.04,0,0.18,0,0,0.06,0,0,0,0,0,0.54,0.14,0.12,0.98,0.94,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
surprise177,0,0,0.35,0,0,0.15,0,0,0,0,0,0.37,0,0,1.41,1.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
surprise178,0.23,0,0.27,0,0,0.15,0,0,0,0,0,0.4,0,0,0.96,1,0.02,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
surprise179,0.54,0.06,0.17,0,0,0.09,0,0,0,0,0,0.33,0,0,0.46,0.65,0.02,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
surprise180,0.9,0.15,0,0,0,0,0,0,0,0,0,0.16,0,0,0.08,0.37,0.06,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
surprise181,0.66,0.15,0,0,0,0,0.18,0,0,0,0,0.18,0,0.02,0.37,0.67,0.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
surprise182,0.36,0.09,0,0,0,0,0.18,0,0,0,0,0.15,0,0.02,0.36,0.56,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
surprise183,0,0,0,0,0,0,0.3,0,0,0,0,0.65,0,0.17,0.31,0.75,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise184,0,0,0,0,0,0,0.13,0,0,0,0,0.53,0,0.15,0,0.3,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
surprise185,0,0,0,0,0,0,0.13,0,0,0,0.41,1.65,0.03,0.42,0,0.59,0.29,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
surprise186,0,0,0,0,0,0,0,0,0,0,0.83,2.38,0.06,0.55,0,0.6,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
surprise187,0.02,0,0,0,0,0,0,0,0.07,0,1.21,3.24,0.07,0.8,0,0.97,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
surprise188,0.02,0,0,0,0,0,0,0,0.07,0,0.79,2.13,0.04,0.53,0,0.67,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise189,0.02,0,0,0,0,0,0,0,0.07,0,0.38,0.86,0.01,0.25,0,0.36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise190,0.1,0,0,0.28,0,0,0,0,0,0,0,0.17,0,0,0,0,0.01,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise191,0.34,0,0,0.64,0,0,0,0,0,0,0.03,0.23,0,0,0.05,0,0.01,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
surprise192,0.55,0,0,1.03,0,0,0,0,0,0,0.1,0.32,0,0,0.14,0,0.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise193,0.57,0,0.23,0.75,0,0.19,0,0,0,0,0.2,0.32,0,0.06,0.14,0.2,0.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise194,0.59,0,0.43,0.39,0,0.28,0,0,0,0,0.34,0.4,0,0.06,0.1,0.28,0.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise195,0.65,0,0.64,0,0,0.4,0,0,0,0,0.39,0.41,0,0.06,0.09,0.37,0.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise196,0.52,0,0.41,0.37,0,0.21,0,0,0,0,0.69,0.99,0.26,0.29,0.09,0.35,0.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise197,0.27,0,0.21,0.74,0,0.12,0,0,0,0,1.02,1.67,0.56,0.69,0.08,0.49,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise198,0,0,0,1.03,0,0,0,0,0,0,1.33,2.4,0.84,1.19,0,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise199,0,0,0,0.66,0,0,0.18,0,0,0,0.94,1.77,0.6,0.9,0,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise200,0.03,0,0,0.29,0,0,0.32,0,0,0,0.44,0.97,0.41,0.5,0.15,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise201,0.03,0,0,0,0,0,0.32,0,0,0,0,0.13,0.12,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise202,0.03,0,0,0,0,0,0.15,0,0,0,0,0.05,0.1,0.02,0.49,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise203,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.33,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise204,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.33,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise206,0.09,0,0,0,0,0,0,0,0,0,0.09,0.97,0,0.43,0.08,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise207,0.24,0,0,0,0,0,0,0,0,0,0.2,1.95,0,0.83,0.19,0.37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
surprise208,0.24,0,0,0,0,0,0.21,0.01,0.09,0.38,0.2,2.14,0,1.06,0.19,0.37,0.38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
surprise209,0.15,0,0,0,0,0,0.41,0.01,0.15,0.77,0.11,1.36,0,0.79,0.1,0.24,0.82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
surprise210,0,0,0,0,0,0,0.63,0.03,0.23,1.19,0,0.54,0.01,0.55,0,0,1.22,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
surprise211,0,0,0,0,0,0,0.42,0.02,0.14,0.82,0,0.73,0.01,0.33,0.16,0,0.84,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
surprise212,0,0,0,0,0,0,0.23,0.02,0.08,0.42,0,0.76,0.01,0.15,0.53,0.01,0.41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surprise213,0,0.02,0,0,0,0,0.02,0,0,0,0,0.82,0,0,1.01,0.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surprise214,0,0.02,0,0,0,0,0.02,0,0,0,0.08,1.07,0,0.16,0.85,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise215,0,0.02,0,0,0,0,0,0,0,0,0.08,0.84,0,0.16,0.48,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise216,0,0,0,0,0,0,0,0,0,0,0.08,0.62,0,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise217,0,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise218,0,0,0.01,0,0,0,0.21,0,0,0,0,0,0,0,0.59,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise219,0,0,0.02,0,0,0,0.21,0,0,0,0,0,0,0,1.12,0.52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
surprise220,0,0,0.01,0,0,0,0.06,0,0,0,0,0,0,0,0.98,0.52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
surprise221,0,0,0,0.04,0,0,0.28,0,0,0,0,0,0,0,0.53,0.32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
surprise222,0,0,0,0.04,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise223,0,0,0,0.04,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise225,0,0,0.53,0,0,0.13,0,0,0,0.1,0,0.69,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise226,0.21,0,0.65,0,0,0.13,0,0,0,0.1,0.05,0.76,0,0,0.2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise227,0.21,0,0.65,0,0,0.13,0,0,0,0.1,0.05,0.76,0,0,0.2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise228,0.21,0,0.12,0,0,0,0,0,0,0,0.05,0.07,0,0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise229,0,0,0,0,0,0.24,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise230,0,0,0,0.14,0,0.45,0.35,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise231,0,0,0,0.14,0,0.45,0.35,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise232,0,0,0,0.14,0,0.2,0.15,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise233,0,0,0,0,0,0,0,0,0,0,0.19,0.46,0,0.22,0.24,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surprise234,0,0,0,0,0,0,0,0,0,0,0.19,0.46,0,0.22,0.24,0.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
surprise235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happy1,0,0,0.16,0,2.21,0.99,0,0.88,2.12,1.3,0,0.79,0.12,0.11,0.68,1.85,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
happy2,0,0,0.11,0,2.26,1,0,1.06,2.15,1.41,0,0.77,0.22,0.07,0.66,1.53,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
happy3,0,0,0.11,0,2.06,1.3,0,1.01,1.99,1.34,0,0.74,0.78,0.12,0.53,1.42,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
happy4,0,0,0.15,0,1.84,1.63,0,0.91,1.81,1.21,0,0.7,1.29,0.22,0.44,1.45,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy5,0,0,0.17,0,1.62,2.12,0,0.73,1.62,1.09,0,0.64,1.81,0.31,0.25,1.39,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
happy6,0,0,0.12,0,1.55,1.8,0,0.91,1.65,1.34,0,0.76,1.54,0.31,0.15,1.41,0.05,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
happy7,0,0,0.06,0,1.5,1.32,0,1.11,1.68,1.58,0.03,0.94,1.36,0.33,0.03,1.45,0.05,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
happy8,0,0,0,0,1.49,0.95,0,1.3,1.74,1.83,0.03,1.14,1.12,0.32,0,1.6,0.05,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
happy9,0.06,0.23,0.23,0,1.59,0.83,0.2,1.17,1.85,1.69,0.24,0.94,0.79,0.25,0.42,1.33,0.11,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy10,0.11,0.45,0.57,0,1.68,0.78,0.42,1.05,1.98,1.55,0.46,0.7,0.4,0.13,0.77,1.05,0.16,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy11,0.15,0.55,0.93,0,1.77,0.6,0.62,0.96,2.13,1.43,0.73,0.47,0,0.02,1.16,0.74,0.18,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy12,0.08,0.32,0.71,0,1.84,1.25,0.42,0.99,2.18,1.24,0.53,0.45,0.11,0.01,0.74,0.79,0.22,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
happy13,0.04,0.1,0.36,0,1.95,1.89,0.2,0.99,2.25,1.04,0.27,0.42,0.14,0,0.38,1,0.35,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy14,0,0,0.01,0,2.03,2.44,0,1.02,2.31,0.78,0,0.3,0.16,0,0,1.23,0.47,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy15,0.02,0,0,0,1.64,2.67,0,0.7,2.3,1.13,0,0.46,0.11,0.27,0,0.95,0.32,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy16,0.04,0,0,0,1.22,2.93,0,0.36,2.3,1.37,0.02,0.65,0.19,0.46,0,0.63,0.14,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy17,0.06,0,0,0,0.79,3.29,0,0,2.26,1.6,0.02,0.88,0.22,0.65,0,0.32,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy18,0.15,0,0,0.08,0.95,3.07,0.04,0.27,2.31,1.29,0.09,0.79,0.16,0.39,0.35,0.58,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy19,0.24,0,0,0.16,1.13,2.85,0.07,0.58,2.35,1.13,0.07,0.6,0.05,0.19,0.73,0.7,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy20,0.35,0,0,0.23,1.31,2.7,0.14,0.81,2.4,0.94,0.09,0.57,0,0,1,0.78,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy21,0.63,0,0,0.16,0.99,2.66,0.09,0.54,2.31,0.64,0.02,0.41,0,0,0.89,1.05,0.17,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy22,0.86,0,0,0.08,0.66,2.55,0.07,0.25,2.23,0.29,0.02,0.28,0,0,0.82,1.33,0.31,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy23,1.07,0,0,0,0.36,2.59,0,0.06,2.15,0,0,0.04,0,0,0.77,1.55,0.46,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy24,0.98,0.09,0.2,0.13,0.62,2.21,0,0.35,2.18,0.31,0,0.21,0.06,0,0.83,1.32,0.29,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy25,0.92,0.16,0.42,0.17,0.84,1.72,0,0.58,2.21,0.66,0,0.36,0.16,0,0.77,1.07,0.15,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
happy26,0.88,0.19,0.7,0.19,1.08,1.06,0,0.84,2.28,1.04,0,0.55,0.31,0,0.81,0.99,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
happy27,0.58,0.1,0.5,0.06,0.93,1.57,0.1,0.79,2.14,0.89,0,0.42,0.25,0,0.74,0.85,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
happy28,0.29,0.03,0.29,0.02,0.81,2.24,0.19,0.75,1.95,0.66,0,0.33,0.14,0,0.7,0.69,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy29,0,0,0,0,0.68,2.94,0.3,0.68,1.76,0.46,0,0.22,0,0,0.65,0.54,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy30,0,0,0,0,0.71,2.24,0.2,0.48,1.7,0.33,0.11,0.14,0,0.01,0.78,0.71,0.05,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy31,0,0,0.06,0,0.84,1.53,0.15,0.36,1.74,0.36,0.35,0.08,0,0.01,0.94,0.79,0.05,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy32,0,0,0.15,0,0.93,0.61,0.07,0.23,1.72,0.44,0.58,0,0,0.01,1.08,0.71,0.05,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy33,0,0,0.15,0,1.19,0.63,0.07,0.42,2.15,0.74,0.48,0.03,0,0,0.93,0.54,0.16,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy34,0,0,0.09,0,1.32,0.62,0.04,0.6,2.51,0.87,0.23,0.07,0,0,0.9,0.64,0.3,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy35,0,0,0,0,1.42,0.78,0,0.82,2.86,0.89,0,0.1,0,0,0.85,0.73,0.49,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy36,0,0.03,0,0,1.34,1.19,0.07,0.76,2.57,0.72,0,0.37,0.01,0.31,0.62,0.94,0.34,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy37,0,0.07,0,0,1.37,1.69,0.23,0.7,2.29,0.64,0,0.52,0.01,0.42,0.3,0.88,0.19,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy38,0,0.08,0,0,1.42,2.19,0.42,0.66,2.05,0.59,0,0.75,0.01,0.45,0,0.9,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy39,0,0.05,0,0,1.6,1.67,0.35,0.84,2.22,0.78,0.29,0.68,0,0.14,0.21,0.49,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy40,0,0.02,0,0,1.6,1.19,0.19,0.87,2.41,0.88,0.43,0.66,0,0.03,0.46,0.24,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy41,0,0,0,0,1.57,0.66,0,0.85,2.6,0.96,0.57,0.5,0,0,0.65,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
